docidx	x	y	z
1078	-62	-48	22
1078	-6	-51	-36
1079	3	-93	13
1079	17	-81	-20
1079	17	8	40
1079	-25	-65	-23
1079	45	-44	-11
1080	29	50	7
1080	-44	15	20
1080	-40	-61	-27
1080	-1	26	30
1080	33	21	-4
1081	24	6	50
1081	38	-80	2
1081	48	-66	-6
1081	24	-62	52
1081	-26	-50	50
1081	-4	20	50
1081	-28	2	48
1081	-28	4	52
1081	38	-40	60
1081	4	22	42
1081	-46	-58	-8
1081	38	-62	-24
1081	24	6	56
1081	-46	-58	-8
1081	-40	-78	-4
1081	-28	-50	54
1081	-18	-72	-44
1081	24	-64	56
1081	48	-60	-6
1081	-4	36	34
1081	30	-88	8
1081	48	-66	-6
1081	48	-60	-6
1081	-50	-62	-4
1081	-4	20	44
1081	38	-40	60
1081	-50	-62	-4
1081	-46	-60	-2
1081	30	-52	52
1081	6	26	40
1081	34	-58	-28
1081	-30	2	48
1081	-4	20	44
1081	-28	8	50
1081	26	20	40
1081	-28	4	44
1081	6	28	38
1081	-50	-62	-4
1082	10	30	36
1082	-28	4	56
1082	20	10	70
1082	-24	-66	46
1082	-42	-58	40
1082	-4	-80	-22
1083	48	-60	28
1083	28	-52	-32
1083	4	40	-4
1084	41	5	3
1084	55	-52	27
1085	12	-58	14
1085	-48	-72	-4
1085	-6	56	0
1085	-16	-50	-24
1085	-56	-32	22
1085	-8	-36	72
1085	-46	-80	2
1085	44	-8	60
1085	-48	-80	-2
1085	42	2	6
1085	42	-72	-10
1085	60	-28	22
1085	32	-90	-12
1085	-2	56	-8
1085	-46	-80	-2
1085	40	-2	-2
1085	30	-42	-14
1085	26	-54	64
1086	45	-62	34
1087	37	-30	54
1087	15	-19	4
1087	51	10	38
1087	51	10	38
1087	15	-19	4
1087	-47	-47	41
1087	51	10	38
1087	37	-30	54
1087	42	-25	16
1087	35	-64	43
1088	4	60	-9
1088	34	25	-6
1088	2	32	-9
1088	-2	25	44
1088	40	13	-33
1088	-17	-8	-19
1088	-4	-50	21
1088	2	-8	44
1088	-50	13	-12
1088	-53	-27	25
1088	-33	35	-9
1088	-16	-8	-19
1088	-25	16	-27
1088	-2	10	55
1088	-21	0	8
1088	52	-24	14
1089	-28	-56	44
1089	-40	24	24
1089	20	32	24
1089	28	-40	40
1090	-48	18	24
1090	-52	8	8
1091	11	-61	-3
1091	30	35	30
1091	-34	-47	18
1092	22	-6	-18
1092	0	-40	-53
1092	0	-61	-38
1093	-29	10	-12
1093	40	27	27
1094	55	-27	-5
1094	-59	3	-14
1094	-28	-44	54
1094	-55	20	10
1094	-12	-4	4
1094	16	23	-8
1094	-8	-2	37
1094	12	-40	-25
1094	8	-4	4
1094	4	22	43
1096	14	0	-28
1096	30	-34	-20
1096	42	18	50
1096	32	-18	-20
1096	-36	-28	-18
1097	-35	28	19
1097	34	-66	-29
1097	68	-11	-20
1097	-30	-27	50
1097	-52	20	17
1097	39	-7	-24
1097	-56	26	14
1097	-36	-2	39
1097	38	60	-4
1097	-32	-59	51
1097	58	20	14
1097	42	-58	7
1098	-39	-49	44
1098	-39	-31	47
1098	-7	11	39
1098	18	-63	46
1098	38	13	35
1098	8	-21	12
1098	55	-21	28
1098	-1	30	15
1098	37	-68	-2
1098	-13	-62	-22
1098	-38	-47	43
1098	-45	13	30
1098	37	-48	-23
1098	10	-83	9
1099	14	-52	-24
1099	-1	28	40
1099	46	34	3
1100	-24	15	-14
1101	-40	30	24
1101	53	-41	44
1101	-18	-35	46
1101	40	-56	45
1101	26	2	-7
1102	-48	14	20
1102	-54	-24	10
1102	42	0	56
1102	-62	-16	6
1102	-44	-66	-8
1102	36	-56	48
1102	-46	14	-4
1102	-62	-20	4
1102	-4	16	64
1103	-6	-3	63
1103	39	57	18
1103	48	42	27
1103	6	24	36
1103	-3	12	51
1103	-6	12	51
1103	6	24	39
1103	-45	-12	54
1103	-21	3	54
1103	-33	-39	45
1103	-21	3	48
1103	9	-57	60
1103	57	-30	27
1104	-35	-4	9
1104	21	-10	13
1104	13	-17	3
1104	0	-2	58
1104	-36	-64	-26
1104	40	9	45
1104	38	-39	11
1104	-58	-20	12
1104	60	-26	13
1104	-38	-4	47
1104	-52	-31	12
1104	-40	-18	54
1104	-2	-78	-24
1104	60	-26	13
1104	-34	-34	21
1104	-35	-75	-34
1104	60	-24	13
1104	-58	-20	12
1104	3	-54	-2
1104	4	-72	-42
1104	-24	-10	43
1104	24	-55	-23
1104	60	-26	13
1104	9	-76	-36
1104	22	-10	13
1104	-15	-13	12
1104	-60	-27	24
1104	39	-16	-20
1104	1	-2	54
1104	36	17	8
1104	61	-26	27
1104	-56	-24	13
1104	2	-2	58
1104	-39	-29	28
1104	61	-26	30
1104	-10	-19	6
1104	-15	-21	8
1104	-24	-9	12
1104	53	8	33
1104	18	-13	17
1104	22	-55	-18
1104	18	-16	6
1105	38	20	8
1105	44	-56	-11
1106	40	33	35
1106	36	-62	-30
1106	-28	-77	-24
1106	-14	8	-2
1106	44	27	26
1106	14	22	0
1106	28	17	27
1106	42	26	13
1107	57	-63	-6
1107	-42	-48	30
1107	-39	-66	-3
1107	33	30	-3
1107	42	-3	51
1107	30	-51	48
1107	24	-84	30
1107	18	-84	39
1107	30	-51	48
1107	48	-63	3
1107	12	-87	0
1107	18	-84	39
1107	48	-63	3
1108	-11	-94	-6
1108	56	-21	43
1108	-36	-26	54
1108	-3	-90	5
1108	65	-17	15
1108	-18	-26	1
1109	-8	-48	-24
1109	-12	-16	1
1109	-40	36	17
1109	48	-37	31
1109	-32	-63	-20
1109	-4	-27	-5
1109	-32	-63	-16
1109	-63	-16	-3
1109	-48	-41	39
1109	-4	6	44
1109	40	10	36
1109	28	-64	44
1109	12	-75	-16
1109	28	-63	-20
1109	16	-70	7
1109	0	-63	-20
1109	12	-75	-16
1109	-8	-63	-20
1109	32	-56	43
1109	-32	-63	-20
1109	28	-63	-20
1109	28	-63	-20
1109	28	-56	43
1109	-32	54	1
1109	-4	6	40
1109	48	-41	43
1109	-55	11	-7
1109	-59	11	-4
1109	-55	11	-7
1109	-24	-59	-17
1109	-40	50	-3
1109	28	-63	-20
1109	44	-34	27
1109	-63	-18	19
1111	14	-32	-6
1111	-12	-50	14
1112	-33	18	0
1112	33	51	18
1113	1	52	17
1113	-6	55	13
1114	30	-94	0
1114	-18	56	12
1115	57	-35	26
1115	-29	-10	18
1115	56	-13	18
1116	-60	0	32
1116	-44	-40	52
1116	-44	16	20
1116	48	20	20
1116	-8	-88	4
1116	12	20	-4
1116	64	-28	-16
1116	-44	-24	52
1116	-64	-36	12
1116	-24	12	-20
1116	56	-24	12
1116	-28	-12	-4
1116	8	28	24
1116	-4	12	0
1116	28	0	-16
1116	16	-8	12
1116	56	-36	8
1116	-16	-56	64
1116	16	4	4
1116	-24	-72	-28
1116	-4	-20	52
1116	-4	0	52
1116	-44	-76	-12
1116	-40	-52	-40
1116	20	-52	-24
1116	12	-64	64
1116	-56	-28	16
1116	36	0	8
1116	56	-40	24
1116	-12	28	24
1116	20	-40	60
1117	14	-74	30
1117	62	-8	0
1117	58	-18	28
1117	38	20	30
1118	24	-34	4
1119	-30	-90	10
1119	-6	-82	-8
1119	68	-26	6
1119	6	-56	64
1119	40	-62	22
1119	-22	-30	-4
1119	24	-14	-2
1119	8	-28	-4
1119	-50	-28	4
1119	2	-70	52
1119	50	-2	50
1119	30	-96	-2
1119	-18	-54	-22
1119	-4	-70	44
1120	36	-33	-9
1120	-36	-51	-36
1120	33	-33	-21
1120	-21	-99	12
1120	-45	24	30
1121	54	-12	-36
1121	15	-9	18
1121	0	39	-15
1121	-51	-63	-9
1121	-48	3	27
1122	38	23	-11
1122	36	-52	-31
1122	26	-69	-20
1122	34	-41	41
1123	-53	-40	20
1123	65	-42	13
1123	-55	-39	4
1123	-34	35	-2
1124	48	-35	44
1124	-50	13	34
1124	-6	10	42
1124	-52	15	20
1124	32	-45	37
1124	-40	-54	-29
1124	44	7	-22
1124	-50	-51	-6
1124	32	52	-9
1124	-63	5	15
1124	28	-65	-25
1125	1	2	3
1125	12	-42	-16
1126	-32	-40	-22
1126	-30	-40	-24
1126	-64	-48	-2
1126	-52	28	20
1126	52	34	14
1126	52	22	12
1126	-26	-34	-14
1126	-14	-28	-8
1126	56	-28	-6
1126	26	-16	-20
1126	-54	6	-28
1126	36	-62	-24
1126	-44	24	-18
1127	-28	-82	10
1127	-17	-84	-9
1127	24	-62	-9
1127	-31	-84	0
1127	-55	-30	46
1127	-31	-60	48
1127	18	-82	-11
1127	-18	-94	-3
1127	-19	-76	37
1127	-7	-80	8
1127	-9	-45	12
1129	-6	-12	57
1129	-6	-10	59
1129	-21	-42	63
1129	-24	-32	67
1130	10	-42	-30
1131	-6	-6	-6
1131	-9	18	45
1133	-6	-94	27
1133	-30	-40	48
1133	55	-62	-2
1134	-42	-13	6
1135	-14	-69	53
1135	-34	-50	56
1135	34	-40	46
1135	16	-65	53
1135	34	-64	38
1135	-24	-64	52
1135	-12	-70	56
1135	34	-80	-10
1135	-30	-70	29
1135	22	-72	44
1135	-12	-52	52
1135	34	-48	56
1135	34	-87	14
1135	-24	-80	30
1135	36	-34	46
1135	-24	-66	38
1135	-20	-66	54
1135	50	11	22
1136	39	7	3
1136	26	68	8
1136	24	5	7
1137	42	-36	-16
1137	3	-65	-27
1137	-50	-30	40
1137	-3	5	-8
1137	-36	-46	63
1137	15	3	-8
1137	45	-9	47
1137	-36	-93	7
1137	15	-13	34
1138	-34	17	4
1138	-33	52	9
1138	-32	47	18
1138	-6	19	40
1139	-20	-56	38
1139	42	14	-20
1140	9	8	34
1141	48	-66	-9
1142	50	-62	2
1142	48	-4	50
1143	-12	-38	-14
1144	1	-1	54
1144	-43	36	14
1144	-10	-94	-17
1145	25	-85	-2
1145	-39	11	20
1146	32	-72	2
1146	20	-4	43
1146	8	-95	5
1146	-24	-50	52
1146	-32	-11	54
1146	26	-37	-10
1146	-6	-49	1
1146	-28	7	16
1146	-16	-32	61
1146	34	-11	50
1146	-22	-45	-6
1146	-16	19	38
1147	28	20	5
1147	-6	-11	44
1149	-24	-16	56
1149	28	-66	58
1149	-16	-22	10
1149	-54	4	16
1149	44	-34	44
1149	-44	-63	-6
1149	26	-54	52
1149	8	-58	18
1149	-4	-2	56
1149	22	10	8
1149	52	-2	0
1149	46	18	2
1149	4	-68	14
1150	-16	59	19
1151	-56	-6	-26
1151	-10	-14	18
1151	2	-62	-24
1151	44	-66	38
1151	62	-56	14
1151	-2	22	30
1151	-46	-40	16
1152	-56	9	16
1152	40	-59	-24
1152	50	7	32
1152	6	0	46
1152	-46	0	35
1152	-34	-3	50
1152	46	6	24
1152	-28	-1	50
1152	-28	-42	46
1152	53	9	31
1152	-26	1	55
1152	-36	-39	39
1152	48	-21	16
1152	22	-89	15
1152	-4	-5	52
1152	38	-63	-24
1152	-48	-24	31
1152	26	1	53
1152	-55	-24	34
1152	-32	3	51
1152	53	-18	38
1152	-51	2	33
1152	53	-20	34
1152	2	-79	8
1152	8	-57	56
1152	-36	-48	-26
1152	-32	-50	58
1152	-28	-63	-20
1152	53	-20	34
1152	-44	0	33
1152	-22	-88	17
1152	-36	-48	-26
1152	40	5	26
1152	42	-56	-24
1152	48	-21	16
1152	32	-44	45
1152	-4	-5	52
1152	-20	-53	-19
1152	30	-46	45
1152	20	-74	-6
1152	32	-42	-38
1153	-32	-42	-40
1153	14	-34	60
1153	12	0	26
1153	-52	-20	-8
1154	-26	-10	60
1154	-34	-48	64
1154	-52	-28	46
1154	44	-18	52
1154	-44	-50	-18
1154	56	-6	-6
1154	12	-90	18
1154	-4	-10	54
1154	-16	-86	-14
1154	-42	-28	56
1154	-8	-64	36
1154	48	-62	-6
1154	24	-8	60
1154	22	-20	4
1154	-60	-44	4
1155	-33	-72	48
1155	-66	-30	3
1156	-40	-24	55
1156	-32	-4	60
1156	28	-16	70
1156	-48	-24	55
1156	-40	-24	55
1156	-36	-20	70
1156	-48	-32	60
1156	-44	-24	50
1156	20	-60	-20
1156	32	-20	55
1156	36	-24	45
1156	-40	-24	60
1156	-48	-36	60
1156	40	-20	65
1156	-40	-16	60
1156	4	0	70
1156	52	12	-10
1156	20	-56	-20
1156	52	-56	-20
1156	48	-32	60
1156	-4	-4	55
1156	20	-52	-20
1156	48	-32	60
1156	32	-20	70
1156	32	-20	70
1156	-28	-12	65
1156	-28	-56	-25
1156	52	12	-10
1156	-44	-36	55
1156	-4	0	60
1157	-60	-27	45
1157	-48	42	6
1157	42	-78	33
1157	-36	54	3
1157	-3	-12	36
1157	24	21	57
1157	-45	48	12
1157	-48	33	-9
1157	45	-45	-18
1157	-3	21	66
1157	51	45	12
1157	-6	-69	48
1157	15	-72	60
1157	12	-60	63
1158	56	-56	4
1158	-52	-40	28
1158	52	-68	4
1158	-52	-24	32
1158	-48	-80	8
1158	-56	-48	0
1159	-30	14	-20
1160	38	9	-3
1160	35	37	25
1160	-4	-12	32
1160	31	-52	47
1160	5	22	36
1160	48	25	8
1160	35	-47	41
1160	7	-7	35
1162	16	-18	6
1162	-18	-18	6
1162	26	-58	42
1163	-50	33	6
1163	-8	12	65
1163	26	-3	12
1163	51	-19	21
1163	36	32	16
1163	10	29	0
1163	12	29	-1
1163	-11	-16	-4
1163	22	40	41
1163	25	-4	12
1163	-52	-24	16
1163	-55	-23	16
1163	-43	12	-32
1163	25	-4	11
1163	47	-20	14
1163	20	15	60
1164	6	24	44
1164	-58	10	-2
1164	52	38	12
1164	-60	-22	44
1164	60	18	26
1164	30	24	4
1164	10	-80	-48
1164	2	10	56
1165	-36	33	27
1165	-48	-21	18
1165	-54	-27	48
1165	-12	-9	69
1165	-3	0	48
1165	-51	-45	24
1166	20	-57	23
1166	-57	-52	6
1166	-36	-5	50
1167	-8	-47	23
1167	42	-14	1
1167	0	-26	22
1167	40	-3	-18
1168	-38	-38	42
1168	-34	42	42
1168	-44	-4	12
1168	16	-40	0
1168	-52	-8	8
1168	-40	30	42
1168	-12	26	62
1168	52	4	44
1168	18	-48	60
1168	42	24	14
1168	6	-50	-34
1168	26	-22	-8
1168	-48	-42	8
1168	12	58	20
1168	46	-40	48
1168	40	-46	-26
1168	34	-30	-8
1168	2	18	42
1168	12	2	4
1168	8	-60	-22
1168	-20	-32	66
1168	-34	-42	-38
1168	54	14	-24
1169	-42	4	43
1169	-20	-1	26
1169	-20	11	16
1170	6	-5	14
1170	-42	18	2
1170	50	-78	4
1170	3	-22	29
1170	-27	11	-18
1171	44	-72	36
1171	40	18	33
1171	-26	-28	12
1171	35	37	7
1171	19	-67	26
1171	31	43	40
1171	-67	-18	15
1171	-24	-50	60
1171	-45	-52	-1
1171	-44	-11	20
1171	-47	37	-9
1171	-25	44	39
1171	-22	22	11
1171	-40	27	42
1171	-44	-17	21
1171	55	38	-7
1171	-23	28	4
1171	14	51	4
1171	-24	51	32
1172	39	21	-3
1172	15	-12	6
1172	57	-54	-18
1173	-21	3	-18
1173	-21	-6	-12
1174	-52	-20	0
1174	-12	0	48
1174	24	-32	36
1174	-28	-36	20
1175	53	-53	7
1175	-52	-50	14
1175	56	-29	9
1175	-61	-28	13
1175	58	-34	12
1175	58	-52	8
1175	60	-48	16
1176	20	34	16
1176	-38	24	-16
1176	-18	62	-4
1176	-14	-4	4
1176	-36	28	-12
1176	-54	-46	40
1176	-54	-38	-4
1177	-7	-26	35
1177	-63	-54	0
1178	-34	16	6
1178	2	36	12
1178	48	40	10
1179	-30	-17	62
1179	13	-77	-24
1179	-25	-62	-26
1179	-45	22	13
1179	-7	-81	3
1179	-3	-16	8
1179	-51	-48	46
1179	17	-92	14
1179	5	-69	-24
1179	18	-90	14
1179	-27	-20	-12
1179	43	-74	1
1179	2	-57	16
1179	-38	42	9
1179	40	49	4
1179	-25	-62	47
1179	27	-79	9
1179	-9	-23	34
1179	-36	-67	-33
1179	27	-13	57
1179	12	-80	48
1179	-15	-93	11
1179	0	-64	-26
1179	-50	-63	9
1179	-5	-3	57
1179	-36	-49	-34
1179	-2	20	33
1180	32	30	15
1180	38	-73	17
1181	-24	10	37
1181	28	7	32
1182	-48	-14	-5
1182	7	12	12
1182	4	-12	58
1182	13	-55	-25
1182	-17	-93	-11
1182	-6	26	27
1182	-50	31	22
1182	-42	-73	-7
1182	-61	-13	35
1183	-54	4	36
1183	22	-20	16
1183	0	16	4
1183	-6	10	36
1183	-48	16	-8
1183	-24	-76	36
1183	-52	12	12
1183	-52	26	12
1183	-46	-56	-12
1183	40	36	-8
1183	30	-54	28
1183	42	30	-8
1183	-30	24	-4
1183	-40	-6	32
1183	40	36	16
1183	-22	-76	44
1183	22	14	8
1183	-48	-56	-12
1183	-28	-80	24
1183	-40	-62	0
1184	-4	-2	-16
1184	2	-68	40
1184	4	-26	68
1184	-50	-56	26
1184	-30	14	46
1185	-50	-33	33
1185	-16	-6	68
1185	-4	-63	57
1185	50	11	16
1186	-8	22	0
1186	-10	8	-4
1186	-16	14	4
1186	6	2	0
1186	-6	-12	-6
1187	57	24	18
1187	-54	3	39
1188	62	-40	10
1188	-64	-26	10
1189	11	35	18
1189	25	33	-2
1190	-44	11	46
1190	-60	-17	13
1190	-12	-92	0
1190	-10	-24	63
1190	-64	-16	12
1190	-9	50	11
1191	18	-37	-5
1191	-34	-53	50
1191	42	19	30
1191	46	27	10
1191	34	-49	50
1191	50	-41	20
1192	-6	-72	40
1193	-35	-40	3
1194	57	-37	-1
1194	43	-55	45
1194	-3	4	50
1194	-15	21	4
1194	22	37	34
1195	0	-81	7
1195	-27	-93	10
1195	-21	49	-13
1195	-27	-78	15
1195	-12	29	-12
1195	-24	-78	9
1197	36	-26	-10
1197	-36	-85	1
1197	-44	13	25
1198	-28	-12	-16
1198	46	48	12
1198	-34	40	32
1199	19	-78	15
1199	19	-77	20
1199	-46	10	24
1199	4	-68	48
1200	12	56	4
1200	4	14	46
1200	-50	-62	30
1200	52	-66	22
1200	-42	24	26
1200	-28	-62	56
1201	-2	-7	48
1201	40	-55	42
1202	0	45	-2
1202	20	-61	-19
1202	57	-41	41
1203	-51	9	39
1203	-45	-72	-18
1205	-42	-48	-38
1205	3	-41	49
1205	-13	-66	56
1205	18	-77	53
1205	49	-66	28
1205	-14	-66	60
1205	-4	-79	-25
1205	7	43	23
1205	-20	-3	59
1205	-5	-79	-21
1205	18	-76	57
1205	-25	62	24
1205	40	4	-24
1205	40	-42	-6
1205	49	-38	17
1205	25	-73	49
1205	7	-54	29
1205	-54	22	9
1205	-52	18	-3
1205	-63	-38	-17
1205	-28	-72	49
1205	46	28	-17
1205	42	52	21
1206	-34	-72	-48
1206	40	42	6
1206	50	-6	42
1206	10	-30	-6
1206	-50	6	-6
1206	-20	-30	-30
1206	-2	60	0
1206	-14	-69	60
1206	44	-75	-42
1207	-28	-88	0
1207	8	40	26
1207	60	-50	-8
1207	-6	8	50
1207	4	0	30
1207	24	42	42
1207	-40	-66	-6
1208	2	-1	50
1208	-6	-10	4
1208	-24	37	39
1208	-16	47	-22
1208	0	54	-6
1208	6	-10	0
1208	28	42	-17
1208	30	42	-15
1208	53	-42	48
1208	0	44	-14
1208	30	-7	-15
1208	-8	-2	31
1208	34	-1	9
1208	-26	-73	-23
1208	38	-7	10
1209	3	6	-4
1210	54	-38	52
1210	28	-2	44
1210	-46	6	36
1211	15	-84	-2
1212	30	-68	45
1213	39	-72	30
1213	66	-15	33
1213	63	18	21
1213	45	-33	42
1214	-25	-78	-21
1214	29	-30	-6
1215	-51	35	-4
1215	-50	32	4
1215	-51	37	5
1215	-52	33	-5
1215	-54	28	5
1216	52	-21	45
1217	-40	-84	-8
1217	-48	-28	44
1217	-32	24	-4
1217	-36	-8	24
1217	20	4	28
1217	20	-48	52
1217	20	4	28
1217	32	-40	20
1217	-36	-84	20
1217	36	-80	-8
1217	-60	-24	48
1218	4	-36	24
1218	-44	20	-12
1218	56	-40	12
1218	0	12	40
1218	16	-72	-32
1218	0	-48	28
1218	-48	-32	-8
1218	24	52	24
1218	28	-4	60
1218	36	-64	44
1218	0	16	32
1218	48	-44	44
1218	-64	-28	12
1218	-24	0	-12
1219	-5	-59	0
1219	27	-19	8
1219	19	19	44
1219	27	-19	8
1219	-1	-77	40
1219	-15	-77	44
1219	19	19	44
1219	11	-69	40
1219	-45	7	32
1219	27	-35	38
1219	-43	-69	10
1219	5	-21	4
1219	1	23	44
1219	5	23	4
1219	5	-19	4
1219	27	-3	12
1219	53	17	20
1219	5	-59	12
1219	25	1	2
1219	13	-47	12
1219	25	1	12
1219	1	-73	12
1219	-51	3	40
1219	11	-77	40
1220	-22	22	52
1220	2	44	-20
1221	-1	0	0
1221	1	1	0
1221	0	0	0
1221	0	0	0
1221	1	0	0
1221	0	0	1
1221	0	-1	0
1223	51	-15	0
1223	30	-57	-33
1223	6	0	51
1223	57	-9	-6
1223	48	9	21
1223	63	-9	-3
1223	48	-57	-12
1223	9	-36	9
1224	40	-70	40
1224	14	-64	22
1225	-46	18	30
1225	58	-4	-24
1225	60	-58	14
1225	50	-24	-18
1225	-2	4	62
1225	50	2	50
1225	50	-18	-16
1225	-40	24	18
1225	-58	-44	-6
1225	-48	2	52
1225	56	-12	-26
1225	56	-26	-16
1225	-50	-2	50
1225	48	12	48
1225	-56	-30	-12
1225	-64	-44	-2
1225	0	6	64
1225	-42	22	18
1225	56	-6	-24
1225	-60	-42	-6
1225	56	-12	-24
1225	-46	18	30
1225	10	64	26
1225	-8	-14	0
1225	-58	-60	10
1225	50	0	50
1225	-60	-18	-16
1225	60	-58	14
1225	-8	52	46
1225	-54	-4	-24
1225	-58	-58	14
1225	-8	52	46
1225	-28	-22	-10
1225	-10	-4	10
1226	6	20	58
1226	-32	58	18
1226	-46	-52	48
1226	56	32	18
1226	-34	4	62
1226	48	-44	22
1226	48	-44	22
1226	-10	-88	42
1226	56	32	18
1226	-46	14	48
1227	8	50	8
1227	36	46	30
1228	-37	10	-18
1228	3	10	48
1228	-56	-49	27
1228	16	-64	27
1228	-32	49	26
1228	-19	-26	-7
1228	-39	-48	-1
1228	-52	28	14
1228	33	-46	-6
1228	33	-45	-6
1228	-5	-33	6
1228	-23	-59	36
1228	-50	29	21
1228	-27	-27	-14
1228	-44	19	23
1228	-42	50	4
1228	-45	19	23
1229	-27	-30	-3
1229	18	38	51
1229	-36	36	30
1230	45	-51	-33
1230	42	-42	66
1230	-39	-33	42
1230	-60	6	18
1230	-57	-30	21
1230	42	-36	60
1231	-36	-53	-17
1231	-39	-74	-1
1231	-32	-77	-16
1231	-28	-20	-11
1231	-3	-80	-6
1231	-38	-75	-7
1232	8	0	38
1233	-18	4	68
1233	46	-22	64
1233	-40	36	28
1233	-26	-12	70
1233	28	-42	74
1233	10	16	64
1233	-6	-16	4
1234	16	-1	-22
1234	18	-67	-15
1234	4	58	-1
1234	-40	-13	10
1234	-6	1	63
1234	0	20	49
1234	-42	-66	40
1234	-44	-74	30
1234	-2	20	21
1234	26	33	44
1234	4	-10	30
1234	-8	-59	29
1234	-28	-43	-5
1234	40	-9	15
1234	63	-50	15
1234	14	-7	-20
1234	4	17	23
1234	14	-25	40
1234	-12	19	-1
1234	38	31	32
1234	67	-33	-8
1234	-65	-39	-8
1235	11	11	45
1235	56	-60	-10
1235	38	-71	40
1235	38	-79	30
1235	53	4	10
1235	-30	-79	-15
1235	15	-4	10
1235	38	-60	40
1236	48	-34	40
1236	-32	-47	42
1237	-20	-21	3
1238	30	-82	24
1238	-16	-36	0
1238	42	-66	16
1238	3	16	30
1238	-26	52	-6
1238	26	56	-4
1238	-18	64	-10
1238	44	16	34
1238	-6	-70	54
1238	-8	62	4
1238	22	-70	48
1238	-10	-2	0
1238	44	-74	26
1238	8	-80	10
1238	2	20	36
1239	-30	4	-36
1239	26	-68	-24
1239	24	-58	58
1239	-42	-48	-24
1239	-36	2	44
1239	34	18	-2
1239	54	-10	34
1239	22	-74	-18
1239	-2	24	22
1239	14	-42	34
1239	40	-50	46
1239	1	2	6
1239	6	24	42
1239	-64	-30	-2
1240	56	-38	-4
1240	8	-16	-4
1240	-26	-78	-12
1240	-32	22	2
1240	-36	16	6
1240	-26	-66	34
1240	-2	32	36
1240	12	-28	-6
1240	-22	-56	-6
1240	-16	-68	28
1240	-46	-30	40
1240	24	-64	6
1241	-54	4	38
1241	-38	12	8
1241	32	20	0
1241	-54	-28	24
1241	58	-22	22
1241	-60	-26	38
1241	-54	-22	22
1241	-38	0	8
1241	-34	-2	14
1242	-42	21	-9
1242	6	-48	-35
1243	51	-53	15
1243	-18	-14	8
1243	-44	23	3
1243	58	-4	-4
1243	49	17	18
1243	-54	-3	-3
1243	9	-73	10
1243	-18	9	16
1243	-44	5	24
1243	-34	14	-2
1243	-50	9	22
1245	1	-43	30
1245	-40	23	3
1245	34	-57	35
1245	-53	17	21
1245	-50	-21	12
1245	37	3	-6
1245	-59	-21	12
1245	-5	18	3
1245	56	-19	6
1245	-34	12	-12
1245	-5	6	3
1245	-29	18	9
1246	-25	-10	-29
1246	-25	-9	-29
1246	-36	-11	-33
1247	-42	-17	54
1247	-48	4	39
1247	50	-2	43
1247	-43	-10	14
1247	-47	0	43
1247	-12	-62	-57
1247	-47	10	4
1247	42	-2	49
1247	49	12	28
1247	-34	-20	53
1247	-17	-61	-16
1247	48	-58	0
1247	-47	0	37
1247	50	1	44
1247	47	13	8
1247	50	-2	44
1247	-50	2	39
1247	33	-40	44
1247	-36	14	-1
1247	54	-38	4
1247	-22	1	6
1247	-24	1	8
1247	0	-1	56
1247	38	-1	50
1247	-21	-74	-12
1247	52	3	31
1247	-49	10	23
1247	54	-38	10
1247	-36	-17	54
1247	-21	-48	47
1247	-21	-55	-12
1247	-1	2	56
1247	22	-59	-13
1247	30	-54	49
1247	20	-56	-13
1247	-23	-3	10
1247	54	-32	4
1247	33	-42	45
1247	-50	7	27
1247	-44	-68	2
1247	-39	-6	58
1247	52	4	31
1247	41	18	3
1247	-36	-17	58
1247	-13	-66	-13
1247	20	-56	-11
1247	-33	-19	58
1247	-1	-7	59
1247	47	13	6
1247	57	-38	10
1248	57	-49	13
1248	46	-30	-1
1249	22	-62	54
1249	-26	5	0
1251	28	-1	57
1251	36	-35	40
1251	3	33	-8
1251	24	-1	53
1251	10	-55	62
1251	-48	-29	46
1251	-28	-80	-13
1251	18	-66	46
1251	22	-53	58
1251	42	-72	7
1252	-6	-20	48
1252	-20	-16	56
1252	12	24	40
1253	10	46	48
1253	28	46	36
1253	42	20	2
1253	32	-60	-20
1253	6	-22	4
1253	0	38	44
1253	-62	-50	-4
1253	-34	-70	-22
1253	38	30	42
1253	40	8	28
1253	-64	-42	28
1253	-18	24	56
1253	-4	8	56
1253	-22	-66	-2
1253	30	-2	54
1253	-22	-10	-8
1254	-53	10	26
1254	49	31	18
1254	-20	7	0
1254	-26	11	-4
1254	58	-3	44
1254	47	31	23
1254	45	-27	-5
1255	28	-2	-10
1255	26	-6	-14
1255	-46	-28	60
1255	20	4	-8
1255	24	-62	-20
1255	-14	-4	-8
1255	-44	-48	58
1255	-14	12	-8
1255	30	0	-12
1255	-14	-66	62
1255	-2	6	-6
1255	-12	12	-6
1255	28	-84	0
1255	30	0	-12
1255	10	16	-8
1255	-4	32	28
1255	10	16	-8
1255	-14	-2	-10
1255	48	14	44
1255	18	-78	-14
1255	-12	12	-6
1255	0	-78	34
1255	26	-6	-14
1255	-22	-2	-12
1255	18	8	-12
1255	44	-72	34
1255	-16	20	-4
1255	26	24	-12
1255	14	6	-10
1255	-14	-2	-10
1255	28	-62	-20
1255	-8	-60	66
1255	-24	-4	-14
1255	-2	34	26
1255	-8	-18	-4
1255	20	-2	-14
1255	40	-26	-14
1255	20	4	-8
1255	-10	-52	-4
1257	53	-55	-21
1257	2	12	51
